493139432,35.83
463726342,13.5
718927724,43.88
736563050,13.83
593679929,30.34
193732602,7.71
227915602,34.69
522826241,43.56
14574514,27.56
889087041,31.95
909548205,15.39
873635409,31.63
289970340,42.51
754817622,33.96
12279400,30.23
974870894,33.79
907373656,40.78
346694524,33.39
807480925,41.58
461736936,17.64
730105475,24.75
945022690,38.9
194279613,27.85
712998378,31.08
446190999,28.11
291522014,21.82
905143544,8.45
626645303,9.58
408014644,9.72
552090061,27.69
524350264,48.05
582462455,7.76
260700422,27.47
264717623,44.67
239646478,21.89
936252156,30.93
936089039,35.95
591588700,23.88
403731472,25.62
439115782,20.37
182825890,14.4
578535924,44.2
745810916,24.72
606777517,40.96
161809020,32.87
430385596,18.04
195151023,16.21
900545446,31.16
215351767,22.53
467639961,26.67
86134990,40.5
529981099,22.09
231779699,27.47
39700979,20.42
464521680,48.51
922922960,33.29
703288509,47.77
53009807,46.39
668523485,20.86
896224402,45.95
686268447,34.63
986802313,13.09
135588794,40.72
325511486,38.71
888424052,38.93
694550785,22.05
522255429,21.87
862756288,41.31
511426679,39.33
740655349,11.83
394175278,45.28
339842595,12.72
837147292,19.33
188378167,19.26
606169270,24.57
167506380,38.6
4698291,32.34
270327303,45.02
224685439,44.87
61918185,25.65
441987070,15.63
956160887,10.14
358863103,9.35
674454393,19.79
922168893,36.4
648458258,40.72
495186792,38.85
698054248,17
192767308,11.47
88087111,36.14
424886414,49.35
116130211,24.2
119874177,30.46
258169082,41.79
14092460,46.8
375213993,31.63
506747658,22.33
480100938,16.09
768803800,8.3
375932440,27.65
817050962,29.45
465211383,16.18
164546969,37.53
173989229,22.64
203108283,28.84
537960564,40.82
24613308,19.57
554397825,41.82
117410400,29.88
535958698,45.07
991210699,10.23
952929101,37.25
823286156,14.03
548043596,37.69
48429882,36.57
934222973,47.44
246024473,43.01
317572154,32.6
243117626,42.07
339904839,10.22
650083846,25.51
703332905,34.4
454881479,49.5
39979466,9.69
106662370,10.15
300394987,45.24
144271533,7.96
610069008,28.1
77396838,46.28
555103528,19.7
575844572,29.94
599571378,31.36
363047519,25.44
484149767,8.93
94747579,21.72
202887662,41.29
705243805,17.9
567801817,46.03
315094565,27.85
11182837,18.75
165473360,48.77
33963468,32.88
877050028,45.19
78651471,24.86
966635077,44.58
129084050,31.35
498848884,25.65
913467193,42.92
531084013,19.37
51767184,17.85
269950106,40.71
683360144,45.07
947176600,41.16
805483085,48.7
838020081,19.98
922847782,30.97
408472772,29.96
37973259,26.33
859191323,48.5
262602704,15.73
119162272,17.42
966340048,48.16
67895468,37.87
404422478,39.73
29924612,28.8
355647768,7.51
103298779,47.36
678937812,21.51
928529385,15.09
927691282,33.72
892232354,35.8
743102335,31.55
447062017,20.69
348330823,15.84
407664610,26.4
399564357,35.76
730656147,40.41
758565602,24.76
163508870,26.93
562704723,12.1
297048637,7.57
788129407,8.9
40421263,38.46
778660977,18.16
206586431,21.02
786570447,43.88
740704688,16.73
775374344,37.72
678716134,22.74
771938186,30.18
299242504,35.8
200020458,10.75
351370176,29.58
564955019,21.41
571689358,35.06
499350359,12.71
704109328,21.59
622887860,20.38
387337312,47.22
862283464,13.83
25219740,14.32
477104784,17.73
483554378,13.35
361686236,14.57
509813764,29.77
963724481,32.63
42243031,24.34
833469624,14.03
348345704,12.56
467435246,29.53
739313131,19.04
415896878,48.39
989415256,10.74
737970257,46.13
73838910,8.8
881975612,22.57
433989601,47.85
48849931,31.03
852541167,25.99
357831675,14.37
73734449,11.89
817050986,43.28
241897666,11.53
973012469,22.48
376763353,44.5
782895572,44.97
269961903,26.29
922406853,28.04
612943093,31.82
290999946,11.3
890674727,35.42
712598794,19.77
875074223,9.72
145830490,44.28
951499927,11.16
853183281,16.11
751704912,13.03
832756223,45.87
111478908,19.79
999618447,11.45
592421727,31.22
431100357,13.48
95127099,11.25
510944015,13.79
91210312,46.92
570749316,9.47
428268307,28.93
739568617,25.25
190969044,14.44
160375630,18.48
481228725,14.7
253012781,15.4
721055753,47.27
175193178,12.43
669379235,27.37
734032737,48.55
54800114,30.16
776870090,48.12
129307620,44.52
699603383,13.5
981558966,32.45
414310172,31.19
529953484,33.92
131942483,8.68
832664013,47.13
207583037,39.39
934286305,20.89
745430806,32.7
709570840,43.29
513273579,7.57
873395512,12.8
404978666,14.81
165374008,37.81
239557487,11.75
381541995,20.52
183345000,7.66
